cohort,curvature_gradient_mean_abs,curvature_proxy_mean,data_seed,example_id,hops,intervention,optimization_seed,spectral_effective_rank,spectral_entropy,spectral_gap,tokens
hop_4,0.000578579434659332,-0.06400075554847717,16301,test_hop_4:ergt43_pair_173050047_cf1,4,full,12011,5.106040000915527,0.762802004814148,0.24664725363254547,95
hop_4,0.0005850796005688608,-0.06394609808921814,16301,test_hop_4:ergt43_pair_173050047_cf0,4,full,12011,5.143774032592773,0.7659542560577393,0.25461944937705994,95
hop_4,0.00010183677659370005,-0.03214490786194801,16301,test_hop_4:ergt43_pair_173050025_cf0,4,full,12011,4.938353061676025,0.6724686026573181,0.40237855911254883,95
hop_4,1.8637483663042076e-05,-0.02752988412976265,16301,test_hop_4:ergt43_pair_173050025_cf1,4,full,12011,4.938542366027832,0.6724914908409119,0.40242698788642883,95
hop_4,5.097308894619346e-05,-0.02708468586206436,16301,test_hop_4:ergt43_pair_173050046_cf1,4,full,12011,4.723784923553467,0.6710416674613953,0.34565767645835876,95
hop_4,5.0461097998777404e-05,-0.02713613584637642,16301,test_hop_4:ergt43_pair_173050046_cf0,4,full,12011,4.723745346069336,0.6710386872291565,0.34559598565101624,95
hop_4,5.959438203717582e-05,-0.0785617083311081,16301,test_hop_4:ergt43_pair_173050037_cf0,4,full,12011,4.81337308883667,0.6526723504066467,0.45494887232780457,95
hop_4,5.991768557578325e-05,-0.08225807547569275,16301,test_hop_4:ergt43_pair_173050037_cf1,4,full,12011,4.81335973739624,0.6526713967323303,0.4549008309841156,95
hop_4,4.80610215163324e-05,-0.026943828910589218,16301,test_hop_4:ergt43_pair_173050021_cf0,4,full,12011,4.9507246017456055,0.7211582064628601,0.32141414284706116,95
hop_4,6.0199548897799104e-05,-0.05169287323951721,16301,test_hop_4:ergt43_pair_173050021_cf1,4,full,12011,4.950565814971924,0.7211455702781677,0.3214171528816223,95
hop_4,6.346769805531949e-05,-0.05973973870277405,16301,test_hop_4:ergt43_pair_173050009_cf1,4,full,12011,4.586681365966797,0.5926411747932434,0.36384856700897217,95
hop_4,6.30443828413263e-05,-0.05973171070218086,16301,test_hop_4:ergt43_pair_173050009_cf0,4,full,12011,4.586754322052002,0.5926472544670105,0.36387884616851807,95
hop_4,0.00030512805096805096,-0.09819470345973969,16301,test_hop_4:ergt43_pair_173050014_cf0,4,full,12011,4.571282386779785,0.5913494825363159,0.3420617878437042,95
hop_4,0.000642983999568969,-0.06098204851150513,16301,test_hop_4:ergt43_pair_173050014_cf1,4,full,12011,4.5713019371032715,0.5913510918617249,0.3420769274234772,95
hop_4,4.352735049906187e-05,-0.04762623831629753,16301,test_hop_4:ergt43_pair_173050043_cf1,4,full,12011,4.894935131072998,0.6164711713790894,0.6370123028755188,95
hop_4,4.7106183046707883e-05,-0.046698182821273804,16301,test_hop_4:ergt43_pair_173050043_cf0,4,full,12011,4.8949198722839355,0.6164700984954834,0.637022852897644,95
hop_4,6.249474972719327e-05,-0.043831244111061096,16301,test_hop_4:ergt43_pair_173050053_cf0,4,full,12011,3.9356863498687744,0.5229141116142273,0.2623579502105713,95
hop_4,0.00011590824578888714,-0.0461600199341774,16301,test_hop_4:ergt43_pair_173050053_cf1,4,full,12011,4.158177375793457,0.5994404554367065,0.26237788796424866,95
hop_4,3.299332456663251e-05,-0.04835689440369606,16301,test_hop_4:ergt43_pair_173050015_cf1,4,full,12011,4.760422229766846,0.6974462866783142,0.3044341802597046,95
hop_4,2.728632534854114e-05,-0.04887119680643082,16301,test_hop_4:ergt43_pair_173050015_cf0,4,full,12011,4.5727620124816895,0.6586703062057495,0.3044537603855133,95
hop_4,2.1132364054210484e-05,-0.0736110731959343,16301,test_hop_4:ergt43_pair_173050026_cf1,4,full,12011,5.051246166229248,0.7539055943489075,0.24126555025577545,95
hop_4,1.4615275176765863e-05,-0.0538238026201725,16301,test_hop_4:ergt43_pair_173050026_cf0,4,full,12011,5.0511980056762695,0.7538989782333374,0.24125178158283234,95
hop_4,6.662437954219058e-06,-0.024747341871261597,16301,test_hop_4:ergt43_pair_173050019_cf0,4,full,12011,4.188460826873779,0.5307260155677795,0.2778266966342926,95
hop_4,9.201190550811589e-06,-0.05007954314351082,16301,test_hop_4:ergt43_pair_173050019_cf1,4,full,12011,4.188279151916504,0.530711829662323,0.2777470350265503,95
hop_4,2.1923749955021776e-05,-0.05169111117720604,16301,test_hop_4:ergt43_pair_173050035_cf1,4,full,12011,5.1237053871154785,0.7622613906860352,0.2687515616416931,95
hop_4,9.798721293918788e-06,-0.03195186331868172,16301,test_hop_4:ergt43_pair_173050035_cf0,4,full,12011,5.139970779418945,0.765009343624115,0.26853176951408386,95
hop_4,4.474005982046947e-05,-0.04515969380736351,16301,test_hop_4:ergt43_pair_173050036_cf1,4,full,12011,3.5431928634643555,0.4845552146434784,0.2517123520374298,95
hop_4,4.541513044387102e-05,-0.045070938766002655,16301,test_hop_4:ergt43_pair_173050036_cf0,4,full,12011,3.543184995651245,0.48455455899238586,0.25170886516571045,95
hop_4,5.38658605364617e-06,-0.03659240901470184,16301,test_hop_4:ergt43_pair_173050017_cf0,4,full,12011,4.323172092437744,0.6089468002319336,0.2734922468662262,95
hop_4,4.587078819895396e-06,-0.03355345129966736,16301,test_hop_4:ergt43_pair_173050017_cf1,4,full,12011,4.323161602020264,0.6089461445808411,0.27346572279930115,95
hop_4,0.00017034080519806594,-0.04217446595430374,16301,test_hop_4:ergt43_pair_173050004_cf1,4,full,12011,4.106005668640137,0.6184864044189453,0.2619456648826599,95
hop_4,0.00017080744146369398,-0.04553360491991043,16301,test_hop_4:ergt43_pair_173050004_cf0,4,full,12011,4.106005668640137,0.6184861660003662,0.26191994547843933,95
hop_4,6.222243246156722e-05,-0.032224178314208984,16301,test_hop_4:ergt43_pair_173050018_cf0,4,full,12011,3.8815982341766357,0.556159257888794,0.22814954817295074,95
hop_4,2.563377893238794e-05,-0.026695314794778824,16301,test_hop_4:ergt43_pair_173050018_cf1,4,full,12011,3.875722646713257,0.5556632876396179,0.2276289463043213,95
hop_8,7.005437964835437e-06,-0.012146451510488987,16301,test_hop_8:ergt43_pair_173090046_cf1,8,full,12011,9.801777839660645,0.7323430180549622,0.3459557294845581,175
hop_8,7.041649041639175e-06,-0.012133665382862091,16301,test_hop_8:ergt43_pair_173090046_cf0,8,full,12011,12.406173706054688,0.8932185769081116,0.47031369805336,175
hop_8,6.069387018214911e-05,-0.013921505771577358,16301,test_hop_8:ergt43_pair_173090035_cf1,8,full,12011,11.001376152038574,0.8046247363090515,0.3917141854763031,175
hop_8,5.9047819377155975e-05,-0.013948612846434116,16301,test_hop_8:ergt43_pair_173090035_cf0,8,full,12011,11.001351356506348,0.804624080657959,0.391673743724823,175
hop_8,0.0001274733804166317,-0.01514456607401371,16301,test_hop_8:ergt43_pair_173090021_cf0,8,full,12011,11.305684089660645,0.8317236304283142,0.40550851821899414,175
hop_8,0.0001294023240916431,-0.015109369531273842,16301,test_hop_8:ergt43_pair_173090021_cf1,8,full,12011,11.310831069946289,0.8318545818328857,0.4064839482307434,175
hop_8,0.0001796223223209381,-0.058810263872146606,16301,test_hop_8:ergt43_pair_173090032_cf0,8,full,12011,6.826019763946533,0.46563172340393066,0.2174912840127945,175
hop_8,0.00017951865447685122,-0.05883806198835373,16301,test_hop_8:ergt43_pair_173090032_cf1,8,full,12011,6.826004505157471,0.4656313359737396,0.21748466789722443,175
hop_8,0.00043887115316465497,-0.04725045710802078,16301,test_hop_8:ergt43_pair_173090023_cf0,8,full,12011,9.965267181396484,0.7351619601249695,0.34037044644355774,175
hop_8,0.000440007948782295,-0.04722582548856735,16301,test_hop_8:ergt43_pair_173090023_cf1,8,full,12011,9.96565055847168,0.7351725101470947,0.3407382667064667,175
hop_8,0.0003153843281324953,-0.01636500284075737,16301,test_hop_8:ergt43_pair_173090011_cf0,8,full,12011,8.162827491760254,0.6264011859893799,0.2649852931499481,175
hop_8,0.00037693328340537846,-0.019971098750829697,16301,test_hop_8:ergt43_pair_173090011_cf1,8,full,12011,9.953609466552734,0.7830033302307129,0.33130696415901184,175
hop_8,0.00047314728726632893,-0.018833648413419724,16301,test_hop_8:ergt43_pair_173090054_cf0,8,full,12011,8.516546249389648,0.6853805184364319,0.24772237241268158,175
hop_8,0.0004728318308480084,-0.01885024644434452,16301,test_hop_8:ergt43_pair_173090054_cf1,8,full,12011,8.516521453857422,0.6853798627853394,0.2476850003004074,175
hop_8,0.0,0.0,16301,test_hop_8:ergt43_pair_173090014_cf1,8,full,12011,12.319101333618164,0.8940149545669556,0.31506219506263733,175
hop_8,0.0,0.0,16301,test_hop_8:ergt43_pair_173090014_cf0,8,full,12011,12.318985939025879,0.8940121531486511,0.3131217360496521,175
hop_8,9.536504421703285e-07,-0.007071111351251602,16301,test_hop_8:ergt43_pair_173090006_cf1,8,full,12011,9.21480655670166,0.6536338329315186,0.32700350880622864,175
hop_8,4.249890480423346e-06,-0.018708180636167526,16301,test_hop_8:ergt43_pair_173090006_cf0,8,full,12011,9.214071273803711,0.6536129713058472,0.32672885060310364,175
hop_8,0.00011774591985158622,-0.0214572474360466,16301,test_hop_8:ergt43_pair_173090038_cf1,8,full,12011,9.280106544494629,0.7467239499092102,0.262891948223114,175
hop_8,0.00011783477384597063,-0.021464340388774872,16301,test_hop_8:ergt43_pair_173090038_cf0,8,full,12011,9.280162811279297,0.7467255592346191,0.2629064619541168,175
hop_8,0.0001379346795147285,-0.024160105735063553,16301,test_hop_8:ergt43_pair_173090031_cf0,8,full,12011,8.500428199768066,0.6361886262893677,0.30401095747947693,175
hop_8,0.00013600208330899477,-0.024152683094143867,16301,test_hop_8:ergt43_pair_173090031_cf1,8,full,12011,8.500385284423828,0.6361875534057617,0.30390575528144836,175
hop_8,0.00039345741970464587,-0.014394756406545639,16301,test_hop_8:ergt43_pair_173090028_cf0,8,full,12011,11.268235206604004,0.8297626376152039,0.34831416606903076,175
hop_8,0.0004018945328425616,-0.014093007892370224,16301,test_hop_8:ergt43_pair_173090028_cf1,8,full,12011,11.267306327819824,0.8297387361526489,0.34861788153648376,175
hop_8,0.00010010028927354142,-0.019704366102814674,16301,test_hop_8:ergt43_pair_173090026_cf0,8,full,12011,8.737796783447266,0.6971141695976257,0.24540522694587708,175
hop_8,9.782652341527864e-05,-0.019730927422642708,16301,test_hop_8:ergt43_pair_173090026_cf1,8,full,12011,8.537725448608398,0.6471123099327087,0.24539248645305634,175
hop_8,0.00011380724026821554,-0.02847224473953247,16301,test_hop_8:ergt43_pair_173090039_cf0,8,full,12011,8.389967918395996,0.5970033407211304,0.29331886768341064,175
hop_8,0.00011250206443946809,-0.028509873896837234,16301,test_hop_8:ergt43_pair_173090039_cf1,8,full,12011,8.38986587524414,0.5970016121864319,0.2915888726711273,175
hop_8,2.3787066311342642e-05,-0.018387500196695328,16301,test_hop_8:ergt43_pair_173090004_cf0,8,full,12011,8.738053321838379,0.6634311079978943,0.3062361180782318,175
hop_8,2.3357459213002585e-05,-0.01839965581893921,16301,test_hop_8:ergt43_pair_173090004_cf1,8,full,12011,8.738142967224121,0.6634330749511719,0.30617785453796387,175
hop_8,9.543099622533191e-06,-0.035018499940633774,16301,test_hop_8:ergt43_pair_173090048_cf1,8,full,12011,8.75864315032959,0.6632110476493835,0.2944272756576538,175
hop_8,9.616212992114015e-06,-0.03504009544849396,16301,test_hop_8:ergt43_pair_173090048_cf0,8,full,12011,11.04802131652832,0.807751476764679,0.3924981355667114,175
hop_8,9.312357724411413e-05,-0.019313544034957886,16301,test_hop_8:ergt43_pair_173090009_cf0,8,full,12011,8.963878631591797,0.6830824017524719,0.2851617932319641,175
hop_8,4.930251816404052e-05,-0.019467564299702644,16301,test_hop_8:ergt43_pair_173090009_cf1,8,full,12011,8.744180679321289,0.6258847713470459,0.28553876280784607,175
hop_8,8.790105493972078e-05,-0.014947235584259033,16301,test_hop_8:ergt43_pair_173090003_cf1,8,full,12011,8.266105651855469,0.6665850281715393,0.2545524537563324,175
hop_8,8.752592839300632e-05,-0.014963452704250813,16301,test_hop_8:ergt43_pair_173090003_cf0,8,full,12011,8.266145706176758,0.6665845513343811,0.25456786155700684,175
hop_8,0.0003280348319094628,-0.030555274337530136,16301,test_hop_8:ergt43_pair_173090051_cf1,8,full,12011,10.566816329956055,0.8225736021995544,0.2980956733226776,175
hop_8,0.00032395607559010386,-0.030471324920654297,16301,test_hop_8:ergt43_pair_173090051_cf0,8,full,12011,10.345477104187012,0.8090342879295349,0.29722413420677185,175
hop_8,2.9832466680090874e-05,-0.009125987067818642,16301,test_hop_8:ergt43_pair_173090047_cf1,8,full,12011,8.535706520080566,0.6841835975646973,0.2464396059513092,175
hop_8,2.8598937205970287e-05,-0.00913473404943943,16301,test_hop_8:ergt43_pair_173090047_cf0,8,full,12011,8.735712051391602,0.7134315371513367,0.24645113945007324,175
hop_8,9.845690510701388e-05,-0.0038774795830249786,16301,test_hop_8:ergt43_pair_173090001_cf1,8,full,12011,9.230887413024902,0.6996333003044128,0.3305642306804657,175
hop_8,9.807762398850173e-05,-0.003880579024553299,16301,test_hop_8:ergt43_pair_173090001_cf0,8,full,12011,9.230870246887207,0.6996328830718994,0.3305523097515106,175
hop_8,0.00036465423181653023,-0.030572352930903435,16301,test_hop_8:ergt43_pair_173090008_cf0,8,full,12011,7.548214912414551,0.5921435952186584,0.23270921409130096,175
hop_8,0.0003612136060837656,-0.03058747388422489,16301,test_hop_8:ergt43_pair_173090008_cf1,8,full,12011,7.548162460327148,0.5921422839164734,0.23268327116966248,175
hop_8,0.0005877009825780988,-0.041162148118019104,16301,test_hop_8:ergt43_pair_173090053_cf1,8,full,12011,9.395484924316406,0.7319143414497375,0.27937689423561096,175
hop_8,0.00057704106438905,-0.04113861545920372,16301,test_hop_8:ergt43_pair_173090053_cf0,8,full,12011,9.395540237426758,0.7319149971008301,0.27940240502357483,175
hop_8,0.0002789059071801603,-0.01771697588264942,16301,test_hop_8:ergt43_pair_173090005_cf0,8,full,12011,11.708144187927246,0.8737889528274536,0.3526771664619446,175
hop_8,0.0002751569263637066,-0.017732907086610794,16301,test_hop_8:ergt43_pair_173090005_cf1,8,full,12011,11.708128929138184,0.873788595199585,0.35267603397369385,175
hop_8,0.00022486422676593065,-0.016188956797122955,16301,test_hop_8:ergt43_pair_173090036_cf1,8,full,12011,10.427164077758789,0.7933069467544556,0.27708742022514343,175
hop_8,0.00022663912386633456,-0.016166765242815018,16301,test_hop_8:ergt43_pair_173090036_cf0,8,full,12011,10.616308212280273,0.8004972338676453,0.2769414782524109,175
hop_8,8.146042819134891e-05,-0.011645274236798286,16301,test_hop_8:ergt43_pair_173090049_cf1,8,full,12011,11.92187213897705,0.8700283169746399,0.3674279749393463,175
hop_8,0.00012500991579145193,-0.019885871559381485,16301,test_hop_8:ergt43_pair_173090049_cf0,8,full,12011,11.925007820129395,0.8701093196868896,0.36762481927871704,175
hop_8,3.12384327116888e-05,-0.028390325605869293,16301,test_hop_8:ergt43_pair_173090043_cf0,8,full,12011,8.35238265991211,0.6560030579566956,0.25449642539024353,175
hop_8,3.057320282096043e-05,-0.028328031301498413,16301,test_hop_8:ergt43_pair_173090043_cf1,8,full,12011,8.35238265991211,0.6560030579566956,0.2544981837272644,175
hop_8,0.0001273637608392164,-0.030382156372070312,16301,test_hop_8:ergt43_pair_173090033_cf1,8,full,12011,8.941028594970703,0.7238600254058838,0.2638585865497589,175
hop_8,0.0001269577769562602,-0.030393222346901894,16301,test_hop_8:ergt43_pair_173090033_cf0,8,full,12011,8.566612243652344,0.6477619409561157,0.2638487219810486,175
hop_12,0.00022225295833777636,-0.020597252994775772,16301,test_hop_12:ergt43_pair_173130006_cf1,12,full,12011,17.984966278076172,0.8804831504821777,0.35490480065345764,255
hop_12,0.00034545152448117733,-0.022810688242316246,16301,test_hop_12:ergt43_pair_173130006_cf0,12,full,12011,17.978797912597656,0.8803949356079102,0.35059672594070435,255
hop_12,0.00040827132761478424,-0.014851829037070274,16301,test_hop_12:ergt43_pair_173130040_cf0,12,full,12011,19.293916702270508,0.9198845028877258,0.37731310725212097,255
hop_12,0.00040833972161635756,-0.014886058866977692,16301,test_hop_12:ergt43_pair_173130040_cf1,12,full,12011,19.293621063232422,0.9198799133300781,0.3770868480205536,255
hop_12,0.000859672378282994,-0.04905272275209427,16301,test_hop_12:ergt43_pair_173130022_cf1,12,full,12011,17.905467987060547,0.8785058856010437,0.32049140334129333,255
hop_12,0.0008806519908830523,-0.04725797101855278,16301,test_hop_12:ergt43_pair_173130022_cf0,12,full,12011,17.90546417236328,0.8785057663917542,0.3204808235168457,255
hop_12,0.0002812769671436399,-0.03847552090883255,16301,test_hop_12:ergt43_pair_173130012_cf1,12,full,12011,14.97187328338623,0.6956856846809387,0.27773553133010864,255
hop_12,0.0002816045889630914,-0.038482364267110825,16301,test_hop_12:ergt43_pair_173130012_cf0,12,full,12011,14.97186279296875,0.6956855058670044,0.2777204215526581,255
hop_12,0.000923353130929172,-0.011407174170017242,16301,test_hop_12:ergt43_pair_173130036_cf0,12,full,12011,19.508420944213867,0.9254265427589417,0.3396499454975128,255
hop_12,0.0008894397760741413,-0.011445346288383007,16301,test_hop_12:ergt43_pair_173130036_cf1,12,full,12011,19.508413314819336,0.9254258275032043,0.3408086597919464,255
hop_12,0.00039957137778401375,-0.020967919379472733,16301,test_hop_12:ergt43_pair_173130048_cf0,12,full,12011,18.133827209472656,0.8875159621238708,0.2740391194820404,255
hop_12,0.00036332389572635293,-0.022515682503581047,16301,test_hop_12:ergt43_pair_173130048_cf1,12,full,12011,18.439964294433594,0.8973902463912964,0.2721562683582306,255
hop_12,0.001334251370280981,-0.010252740234136581,16301,test_hop_12:ergt43_pair_173130028_cf1,12,full,12011,18.806364059448242,0.9078637361526489,0.2926197946071625,255
hop_12,0.0014062350383028388,-0.015271302312612534,16301,test_hop_12:ergt43_pair_173130028_cf0,12,full,12011,18.808616638183594,0.9078904390335083,0.2934442460536957,255
hop_12,0.00034011719981208444,-0.014123363420367241,16301,test_hop_12:ergt43_pair_173130041_cf1,12,full,12011,19.322938919067383,0.9201112389564514,0.37102267146110535,255
hop_12,0.00041526835411787033,-0.019786980003118515,16301,test_hop_12:ergt43_pair_173130041_cf0,12,full,12011,19.323976516723633,0.9201216697692871,0.37299612164497375,255
hop_12,0.00043755536898970604,-0.020548775792121887,16301,test_hop_12:ergt43_pair_173130032_cf0,12,full,12011,20.08161735534668,0.9375202655792236,0.43231821060180664,255
hop_12,0.0004363617626950145,-0.020620446652173996,16301,test_hop_12:ergt43_pair_173130032_cf1,12,full,12011,20.081993103027344,0.9375254511833191,0.43310442566871643,255
hop_12,0.0005309984553605318,-0.023423559963703156,16301,test_hop_12:ergt43_pair_173130014_cf0,12,full,12011,18.26865577697754,0.8909817934036255,0.3424646556377411,255
hop_12,0.0005371114821173251,-0.023362023755908012,16301,test_hop_12:ergt43_pair_173130014_cf1,12,full,12011,18.271224975585938,0.8910172581672668,0.3422700762748718,255
hop_12,0.0008675622520968318,-0.01570637710392475,16301,test_hop_12:ergt43_pair_173130055_cf1,12,full,12011,18.915508270263672,0.9104906320571899,0.3431320786476135,255
hop_12,0.0008942281128838658,-0.015615172684192657,16301,test_hop_12:ergt43_pair_173130055_cf0,12,full,12011,18.914567947387695,0.9104769825935364,0.34427064657211304,255
hop_12,0.0004137832438573241,-0.025279417634010315,16301,test_hop_12:ergt43_pair_173130054_cf0,12,full,12011,16.688905715942383,0.8199640512466431,0.3156457245349884,255
hop_12,0.0004136385105084628,-0.02528408169746399,16301,test_hop_12:ergt43_pair_173130054_cf1,12,full,12011,16.68885040283203,0.819963276386261,0.31560707092285156,255
hop_12,0.0006764101563021541,-0.019326601177453995,16301,test_hop_12:ergt43_pair_173130018_cf0,12,full,12011,19.02254295349121,0.9135065674781799,0.2867256700992584,255
hop_12,0.0006777863018214703,-0.019307751208543777,16301,test_hop_12:ergt43_pair_173130018_cf1,12,full,12011,19.02065086364746,0.9134795665740967,0.28539225459098816,255
hop_12,0.00034749205224215984,-0.03319196403026581,16301,test_hop_12:ergt43_pair_173130051_cf1,12,full,12011,18.611934661865234,0.901603639125824,0.34556183218955994,255
hop_12,0.00035998999373987317,-0.03442506492137909,16301,test_hop_12:ergt43_pair_173130051_cf0,12,full,12011,18.613727569580078,0.9016510248184204,0.34784236550331116,255
hop_12,0.00023069808958098292,-0.0085926977917552,16301,test_hop_12:ergt43_pair_173130047_cf1,12,full,12011,18.414424896240234,0.8961576819419861,0.29087167978286743,255
hop_12,0.0002329736016690731,-0.008591944351792336,16301,test_hop_12:ergt43_pair_173130047_cf0,12,full,12011,18.41444969177246,0.8961585760116577,0.2908642888069153,255
hop_12,0.00044145697029307485,-0.012238830327987671,16301,test_hop_12:ergt43_pair_173130020_cf1,12,full,12011,17.9390869140625,0.880321741104126,0.30967605113983154,255
hop_12,0.00044698381680063903,-0.008698596619069576,16301,test_hop_12:ergt43_pair_173130020_cf0,12,full,12011,17.937164306640625,0.8802456855773926,0.3121491074562073,255
hop_12,0.0007425225339829922,-0.020580708980560303,16301,test_hop_12:ergt43_pair_173130026_cf1,12,full,12011,14.770947456359863,0.7606857419013977,0.3016578257083893,255
hop_12,0.0007425160147249699,-0.020587002858519554,16301,test_hop_12:ergt43_pair_173130026_cf0,12,full,12011,14.770965576171875,0.7606859803199768,0.3015473783016205,255
hop_12,0.0003024458128493279,-0.020548084750771523,16301,test_hop_12:ergt43_pair_173130038_cf1,12,full,12011,18.292078018188477,0.9020102024078369,0.2871297597885132,255
hop_12,0.00030172450351528823,-0.020568106323480606,16301,test_hop_12:ergt43_pair_173130038_cf0,12,full,12011,18.291851043701172,0.9020078778266907,0.28776222467422485,255
hop_12,0.0008880620589479804,-0.02666512504220009,16301,test_hop_12:ergt43_pair_173130024_cf1,12,full,12011,19.364709854125977,0.9213896989822388,0.3825590908527374,255
hop_12,0.0008717732853256166,-0.026681816205382347,16301,test_hop_12:ergt43_pair_173130024_cf0,12,full,12011,19.364761352539062,0.9213904738426208,0.38259464502334595,255
hop_12,0.0005929984617978334,-0.015923036262392998,16301,test_hop_12:ergt43_pair_173130049_cf0,12,full,12011,19.210433959960938,0.9181092977523804,0.35082486271858215,255
hop_12,0.0006349450559355319,-0.015504668466746807,16301,test_hop_12:ergt43_pair_173130049_cf1,12,full,12011,19.219623565673828,0.9183048605918884,0.35201001167297363,255
hop_12,9.91163105936721e-05,-0.014623682014644146,16301,test_hop_12:ergt43_pair_173130027_cf0,12,full,12011,19.61965560913086,0.9277077913284302,0.36952465772628784,255
hop_12,0.00012173677532700822,-0.01648866944015026,16301,test_hop_12:ergt43_pair_173130027_cf1,12,full,12011,19.608877182006836,0.9275050163269043,0.36311668157577515,255
hop_12,0.00034517585299909115,-0.007542346604168415,16301,test_hop_12:ergt43_pair_173130037_cf1,12,full,12011,19.331239700317383,0.9209304451942444,0.3731553256511688,255
hop_12,0.0003464384935796261,-0.007535562850534916,16301,test_hop_12:ergt43_pair_173130037_cf0,12,full,12011,19.331195831298828,0.9209298491477966,0.3749275207519531,255
hop_12,0.0013283941661939025,-0.013014397583901882,16301,test_hop_12:ergt43_pair_173130019_cf0,12,full,12011,18.494882583618164,0.8983383178710938,0.30480119585990906,255
hop_12,0.0013284366577863693,-0.012997657060623169,16301,test_hop_12:ergt43_pair_173130019_cf1,12,full,12011,18.495025634765625,0.8983405828475952,0.30487585067749023,255
hop_12,5.041048279963434e-05,-0.022176777943968773,16301,test_hop_12:ergt43_pair_173130034_cf0,12,full,12011,14.773665428161621,0.6909860968589783,0.27968916296958923,255
hop_12,6.503603071905673e-05,-0.02514343336224556,16301,test_hop_12:ergt43_pair_173130034_cf1,12,full,12011,14.769468307495117,0.6908875107765198,0.27812764048576355,255
hop_12,0.0009136596927419305,-0.028718894347548485,16301,test_hop_12:ergt43_pair_173130015_cf1,12,full,12011,13.635138511657715,0.657762348651886,0.23098716139793396,255
hop_12,0.0008749467669986188,-0.022783663123846054,16301,test_hop_12:ergt43_pair_173130015_cf0,12,full,12011,13.635115623474121,0.6577618718147278,0.23097404837608337,255
hop_12,0.00046692893374711275,-0.03500857576727867,16301,test_hop_12:ergt43_pair_173130050_cf1,12,full,12011,15.102068901062012,0.7441897392272949,0.2730734944343567,255
hop_12,0.0004384593921713531,-0.034931331872940063,16301,test_hop_12:ergt43_pair_173130050_cf0,12,full,12011,15.102068901062012,0.7441897392272949,0.27275046706199646,255
hop_12,0.0007735990220680833,-0.0279857125133276,16301,test_hop_12:ergt43_pair_173130045_cf0,12,full,12011,18.87963104248047,0.9098553657531738,0.3065240681171417,255
hop_12,0.0007724118768237531,-0.02799740992486477,16301,test_hop_12:ergt43_pair_173130045_cf1,12,full,12011,18.879634857177734,0.9098554253578186,0.3065154552459717,255
hop_12,0.0009069910156540573,-0.0324430987238884,16301,test_hop_12:ergt43_pair_173130043_cf1,12,full,12011,17.842927932739258,0.8766873478889465,0.2956914007663727,255
hop_12,0.0009220633655786514,-0.032428741455078125,16301,test_hop_12:ergt43_pair_173130043_cf0,12,full,12011,17.842702865600586,0.8766842484474182,0.29516059160232544,255
hop_16,0.0006119360914453864,-0.013336658477783203,16301,test_hop_16:ergt43_pair_173170023_cf1,16,full,12011,24.738412857055664,0.9059135913848877,0.20681050419807434,335
hop_16,0.0006070269737392664,-0.013346242718398571,16301,test_hop_16:ergt43_pair_173170023_cf0,16,full,12011,24.738582611083984,0.9059150218963623,0.2072274088859558,335
hop_16,0.00033522164449095726,-0.011808564886450768,16301,test_hop_16:ergt43_pair_173170039_cf0,16,full,12011,25.430204391479492,0.9199257493019104,0.20700320601463318,335
hop_16,0.0003360946720931679,-0.011799219995737076,16301,test_hop_16:ergt43_pair_173170039_cf1,16,full,12011,25.43292808532715,0.9199516177177429,0.20710764825344086,335
hop_16,0.0005706144729629159,-0.02380569651722908,16301,test_hop_16:ergt43_pair_173170043_cf1,16,full,12011,27.016788482666016,0.9459614157676697,0.21656860411167145,335
hop_16,0.0005817496567033231,-0.02374168112874031,16301,test_hop_16:ergt43_pair_173170043_cf0,16,full,12011,27.017786026000977,0.9459709525108337,0.2174748331308365,335
hop_16,0.0009713413310237229,-0.01648418977856636,16301,test_hop_16:ergt43_pair_173170007_cf0,16,full,12011,26.584468841552734,0.9394387006759644,0.20378345251083374,335
hop_16,0.0007754400139674544,-0.009766967967152596,16301,test_hop_16:ergt43_pair_173170007_cf1,16,full,12011,26.585494995117188,0.9394488334655762,0.2030717432498932,335
hop_16,0.0019392077811062336,-0.014111746102571487,16301,test_hop_16:ergt43_pair_173170024_cf1,16,full,12011,25.33354377746582,0.9180912971496582,0.1945938766002655,335
hop_16,0.0019380308222025633,-0.014118148013949394,16301,test_hop_16:ergt43_pair_173170024_cf0,16,full,12011,25.333478927612305,0.9180904030799866,0.19457723200321198,335
hop_16,0.0011785475071519613,-0.016549721360206604,16301,test_hop_16:ergt43_pair_173170027_cf0,16,full,12011,26.507450103759766,0.9382021427154541,0.25761961936950684,335
hop_16,0.0011656766291707754,-0.016347218304872513,16301,test_hop_16:ergt43_pair_173170027_cf1,16,full,12011,26.50910186767578,0.9382207989692688,0.2609633803367615,335
hop_16,0.0006875740946270525,-0.014948185533285141,16301,test_hop_16:ergt43_pair_173170026_cf0,16,full,12011,27.72258758544922,0.9552665948867798,0.24842296540737152,335
hop_16,0.0006956073921173811,-0.015002425760030746,16301,test_hop_16:ergt43_pair_173170026_cf1,16,full,12011,27.72347640991211,0.9552751779556274,0.24902455508708954,335
hop_16,0.0009460794972255826,-0.02190345525741577,16301,test_hop_16:ergt43_pair_173170006_cf0,16,full,12011,26.285114288330078,0.9348217248916626,0.22613577544689178,335
